transaction_id,customer_id,timestamp,amount,merchant_category,payment_method,device_type,channel,is_international,country_risk_score,card_present,hour_of_day,day_of_week,customer_age,account_tenure_days,avg_txn_amount_30d,txn_count_24h,chargeback_history_count,velocity_score,distance_from_home_km,ip_risk_score,email_age_days,failed_login_count_7d,new_device,vpn_used,proxy_used,billing_shipping_mismatch,merchant_risk_score,fraud_label
TXN100135,CUST1064,2025-12-07 15:33:00,11.38,electronics,credit_card,desktop,online,0,59.6,0,15,6,24,695,25.92,4,1,23.14,38.6,46.7,127,0,0,0,0,0,27.9,0
TXN100136,CUST4928,2025-08-18 23:05:00,69.88,electronics,credit_card,pos_terminal,in_store,0,35.2,1,23,0,54,1108,79.43,1,0,9.88,29.1,8.7,245,0,0,0,0,0,38.6,0
TXN100137,CUST4910,2025-05-06 11:25:00,37.04,fashion,credit_card,desktop,atm,0,19.3,0,11,1,24,285,214.54,5,0,31.45,9.9,55.3,386,0,0,0,1,0,30.9,0
TXN100138,CUST3568,2025-12-12 07:55:00,6.03,restaurant,credit_card,mobile,online,0,25.5,0,7,4,64,959,24.87,3,0,17.22,9.2,45.6,767,0,0,0,0,0,18.5,0
TXN100139,CUST2367,2025-04-15 14:19:00,5.81,fuel,credit_card,pos_terminal,in_store,0,18.8,1,14,1,40,1065,6.81,2,0,10.18,119.8,15.0,458,0,0,0,0,0,27.1,0
TXN100140,CUST2152,2025-01-01 00:05:00,42.8,restaurant,bank_transfer,pos_terminal,online,0,49.4,0,0,2,29,841,28.23,2,0,11.04,1.5,8.8,328,2,0,0,0,0,34.3,0
TXN100141,CUST3027,2025-06-12 14:32:00,178.7,fuel,credit_card,mobile,atm,0,36.5,0,14,3,45,548,102.38,4,0,22.36,109.7,28.9,698,2,0,0,0,0,15.2,0
TXN100142,CUST3695,2025-07-06 22:22:00,40.94,grocery,credit_card,desktop,online,0,29.0,0,22,6,39,649,19.55,1,0,21.46,5.3,23.4,575,1,1,0,0,0,33.7,0
TXN100143,CUST2495,2025-11-30 22:35:00,6.75,electronics,mobile_wallet,pos_terminal,online,0,21.2,0,22,6,25,1309,12.42,0,0,10.51,77.0,24.9,356,0,0,0,0,0,46.7,0
TXN100144,CUST4134,2025-10-02 21:02:00,25.1,restaurant,debit_card,mobile,online,0,8.4,0,21,3,32,1147,107.82,2,0,6.14,11.7,10.2,452,2,0,0,0,0,14.7,0
TXN100145,CUST2162,2025-05-21 22:25:00,5.72,fuel,credit_card,mobile,in_store,0,21.5,1,22,2,54,795,15.29,3,0,26.07,8.2,43.0,421,0,1,0,0,0,56.3,0
TXN100146,CUST2522,2025-09-02 12:51:00,91.81,digital_goods,debit_card,mobile,online,0,48.9,0,12,1,43,1730,27.68,2,0,22.86,13.2,9.5,694,0,1,0,0,0,36.1,0
TXN100147,CUST3640,2025-06-04 18:33:00,517.0,grocery,credit_card,mobile,online,0,1.0,0,18,2,24,1394,231.45,1,0,30.64,11.6,15.9,733,1,1,0,0,0,57.0,0
TXN100148,CUST1391,2025-06-04 09:22:00,104.94,electronics,debit_card,mobile,in_store,0,21.5,1,9,2,49,1040,36.71,1,0,19.19,23.1,48.8,434,0,0,0,0,0,9.7,0
TXN100149,CUST2698,2025-01-15 11:55:00,62.77,fashion,debit_card,desktop,online,0,6.4,0,11,2,44,444,56.48,0,0,6.5,16.2,14.1,684,2,0,0,0,0,20.7,0
TXN100150,CUST1418,2025-07-11 02:41:00,38.72,electronics,mobile_wallet,mobile,in_store,0,30.7,1,2,4,18,1146,37.21,3,2,13.99,6.2,26.5,1581,0,0,0,0,0,26.5,0
TXN100151,CUST3336,2025-01-23 12:00:00,44.52,electronics,credit_card,desktop,online,0,35.7,0,12,3,50,703,23.78,2,0,22.73,18.1,20.6,858,0,1,0,0,0,37.7,0
TXN100152,CUST1378,2025-11-19 16:34:00,35.6,fashion,debit_card,mobile,online,0,45.8,0,16,2,52,772,28.17,3,0,24.39,25.2,59.7,472,1,0,0,0,0,12.8,0
TXN100153,CUST2796,2025-02-17 15:27:00,14.93,fuel,credit_card,mobile,online,0,28.7,0,15,0,31,725,26.11,3,0,19.47,16.4,51.4,682,0,0,0,0,0,7.6,0
TXN100154,CUST4561,2025-07-21 03:27:00,28.01,electronics,debit_card,tablet,online,0,17.7,0,3,0,43,757,41.64,1,0,21.35,4.4,30.0,666,1,1,0,0,0,36.0,0
TXN100155,CUST3278,2025-10-17 13:41:00,24.95,grocery,credit_card,desktop,online,0,57.5,0,13,4,59,327,90.31,1,0,20.15,2.8,46.6,160,2,0,0,0,0,34.0,0
TXN100156,CUST4065,2025-03-12 04:56:00,31.82,fuel,debit_card,pos_terminal,in_store,0,25.2,1,4,2,29,520,33.47,2,0,16.1,6.3,41.6,524,0,0,0,0,0,26.6,1
TXN100157,CUST3088,2025-07-01 14:58:00,66.3,fashion,credit_card,mobile,atm,0,1.0,0,14,1,54,987,73.41,1,0,15.97,43.2,48.8,287,0,0,0,0,0,22.7,0
TXN100158,CUST4099,2025-02-28 13:35:00,9.18,gaming,mobile_wallet,mobile,atm,0,38.8,0,13,4,52,1164,84.13,4,0,12.57,10.9,16.9,207,1,0,0,0,0,28.3,0
TXN100159,CUST3182,2025-09-10 04:13:00,142.7,fashion,mobile_wallet,mobile,atm,0,1.0,0,4,2,26,630,68.84,1,0,15.99,26.9,1.0,275,0,1,0,0,0,27.2,0
TXN100160,CUST1200,2025-02-26 18:28:00,34.23,restaurant,debit_card,pos_terminal,atm,0,16.9,0,18,2,20,852,22.92,0,0,9.7,8.6,25.9,305,0,0,0,0,0,26.8,0
TXN100161,CUST2863,2025-02-15 06:35:00,321.2,gaming,credit_card,mobile,in_store,0,54.4,1,6,5,31,768,83.36,4,0,26.81,7.2,29.2,973,0,0,0,0,0,62.4,0
TXN100162,CUST1779,2025-07-29 05:26:00,4.97,restaurant,debit_card,pos_terminal,in_store,0,33.1,1,5,1,26,899,10.34,1,0,6.14,48.5,1.0,997,1,0,0,0,0,20.6,0
TXN100163,CUST3977,2025-02-19 16:20:00,47.29,travel,bank_transfer,pos_terminal,online,0,81.5,0,16,2,29,504,30.98,5,0,34.14,15.8,50.5,177,0,0,0,0,1,29.2,0
TXN100164,CUST4104,2025-08-24 11:32:00,10.61,electronics,credit_card,mobile,online,0,16.9,0,11,6,46,483,25.66,1,0,22.06,4.5,35.3,346,2,1,0,0,0,38.4,0
TXN100165,CUST4119,2025-01-09 03:55:00,76.89,fashion,debit_card,pos_terminal,online,0,1.0,0,3,3,44,811,134.9,2,0,5.78,35.3,4.2,636,0,0,0,0,0,22.5,0
TXN100166,CUST1502,2025-09-21 23:29:00,219.29,travel,credit_card,mobile,in_store,0,49.4,1,23,6,45,617,145.12,2,0,21.33,22.2,27.1,839,0,0,0,0,0,30.1,0
TXN100167,CUST3454,2025-04-04 17:22:00,129.94,travel,credit_card,desktop,online,0,17.0,0,17,4,34,871,60.69,2,0,12.74,12.5,19.8,818,1,0,0,0,0,51.0,0
TXN100168,CUST4645,2025-06-28 07:20:00,16.92,fuel,credit_card,desktop,online,0,21.6,0,7,5,68,449,23.1,3,0,13.5,2.5,31.8,283,0,0,0,0,0,23.4,0
TXN100169,CUST2751,2025-01-12 22:15:00,22.46,electronics,mobile_wallet,mobile,in_store,0,33.9,1,22,6,55,452,34.91,5,0,10.4,24.0,4.7,209,0,0,0,0,0,33.9,0
TXN100170,CUST1804,2025-12-01 09:03:00,19.57,fuel,credit_card,mobile,in_store,0,40.8,1,9,0,40,679,34.71,4,0,12.51,7.8,14.7,631,0,0,0,0,0,37.1,0
TXN100171,CUST3146,2025-02-02 09:09:00,352.56,restaurant,credit_card,mobile,online,0,47.7,0,9,6,45,2315,89.57,4,0,27.43,18.9,30.2,658,2,0,0,0,0,57.6,0
TXN100172,CUST3731,2025-05-05 05:12:00,71.81,fuel,mobile_wallet,desktop,online,0,9.5,0,5,0,40,1869,58.31,0,0,19.54,1.1,24.9,792,0,1,0,0,0,31.7,0
TXN100173,CUST2895,2025-11-24 01:30:00,95.12,travel,debit_card,mobile,in_store,1,13.9,1,1,0,40,548,41.24,4,1,20.01,8.0,48.5,232,0,0,0,0,0,33.0,0
TXN100174,CUST3773,2025-08-18 14:57:00,25.92,digital_goods,debit_card,desktop,in_store,0,5.3,1,14,0,47,279,22.97,1,1,2.6,6.9,1.0,443,1,0,0,0,0,18.9,0
TXN100175,CUST2570,2025-04-22 04:14:00,11.75,fashion,credit_card,mobile,in_store,0,43.2,1,4,1,37,847,28.72,2,0,17.51,21.4,39.8,63,2,0,0,0,0,29.6,0
TXN100176,CUST1960,2025-02-10 05:41:00,11.28,grocery,debit_card,desktop,in_store,1,43.8,1,5,0,31,684,14.39,3,0,28.52,2.5,41.9,371,1,1,0,0,0,34.1,0
TXN100177,CUST4810,2025-08-01 05:37:00,159.38,restaurant,credit_card,mobile,online,0,49.0,0,5,4,41,1613,91.33,2,0,21.07,4.1,34.9,113,0,0,0,0,0,25.6,0
TXN100178,CUST3660,2025-01-12 03:20:00,73.44,grocery,credit_card,pos_terminal,in_store,0,33.1,1,3,6,32,1447,28.58,2,0,19.44,19.4,45.1,420,0,0,0,0,0,51.0,0
TXN100179,CUST2485,2025-02-18 11:26:00,18.45,fuel,debit_card,pos_terminal,online,0,43.7,0,11,1,34,738,24.43,1,0,21.04,33.6,31.1,553,0,0,0,0,1,22.3,0
TXN100180,CUST3690,2025-05-20 00:51:00,72.11,grocery,debit_card,pos_terminal,online,0,22.5,0,0,1,21,1888,74.28,3,0,12.49,13.9,19.8,588,0,0,0,0,0,50.0,0
TXN100181,CUST4840,2025-02-08 19:56:00,29.02,grocery,credit_card,mobile,in_store,0,21.0,1,19,5,42,1305,49.32,1,0,18.06,57.3,50.9,444,1,0,0,0,0,38.6,0
TXN100182,CUST2028,2025-10-02 15:47:00,24.46,grocery,bank_transfer,mobile,online,0,32.8,0,15,3,41,1596,24.1,1,0,15.29,53.3,35.0,861,0,0,0,0,0,18.7,0
TXN100183,CUST4289,2025-10-10 04:19:00,6.84,fashion,debit_card,mobile,online,0,24.9,0,4,4,40,768,14.02,4,1,7.26,30.6,1.0,452,1,0,0,0,0,2.9,0
TXN100184,CUST1502,2025-05-09 14:57:00,27.69,grocery,debit_card,pos_terminal,in_store,0,19.1,1,14,4,33,935,47.07,2,0,15.88,45.4,1.0,555,1,1,0,0,0,19.8,0
TXN100185,CUST3814,2025-05-21 02:30:00,54.92,grocery,credit_card,mobile,in_store,0,32.0,0,2,2,41,1330,17.62,2,0,20.24,22.7,50.8,289,0,0,0,0,0,7.4,1
TXN100186,CUST1397,2025-06-02 16:14:00,42.98,restaurant,mobile_wallet,desktop,online,0,50.0,1,16,0,40,630,35.22,2,0,16.16,1.1,29.0,54,0,0,0,0,0,26.9,0
TXN100187,CUST1870,2025-08-21 18:46:00,390.84,restaurant,credit_card,desktop,in_store,0,40.6,1,18,3,31,657,149.66,2,0,22.51,5.6,16.8,706,1,0,0,0,0,41.5,0
TXN100188,CUST3842,2025-04-15 11:14:00,18.51,restaurant,debit_card,mobile,in_store,0,48.6,1,11,1,50,842,18.01,1,1,11.52,6.7,16.8,513,0,0,0,0,0,38.6,0
TXN100189,CUST1392,2025-12-17 14:29:00,17.54,restaurant,credit_card,desktop,online,0,39.4,0,14,2,21,998,16.66,5,0,18.99,41.6,35.6,1074,0,0,0,0,0,15.0,0
TXN100190,CUST1206,2025-04-12 17:14:00,73.06,fashion,mobile_wallet,mobile,online,0,44.4,0,17,5,48,681,54.95,1,0,10.51,10.9,7.9,636,1,0,0,0,0,1.0,0
TXN100191,CUST2038,2025-07-01 18:25:00,28.03,restaurant,mobile_wallet,mobile,in_store,0,1.0,1,18,1,41,1249,56.29,3,0,11.97,5.3,34.0,205,0,0,0,0,0,48.0,0
TXN100192,CUST2881,2025-09-04 09:40:00,113.42,travel,credit_card,mobile,in_store,0,41.3,1,9,3,45,2212,80.72,0,0,22.14,10.2,54.3,632,0,0,0,0,0,9.8,0
TXN100193,CUST4625,2025-05-07 15:54:00,331.0,fashion,debit_card,mobile,online,0,29.3,0,15,2,33,110,161.89,2,0,36.62,28.8,20.0,1398,1,0,0,1,1,26.6,0
TXN100194,CUST3939,2025-10-18 08:47:00,71.71,fuel,credit_card,mobile,online,1,27.1,0,8,5,32,1039,61.2,2,0,7.44,9.2,1.0,263,0,0,0,0,0,11.4,0
TXN100195,CUST2484,2025-02-10 08:42:00,133.04,grocery,credit_card,desktop,in_store,1,49.8,0,8,0,32,281,29.18,2,0,14.35,16.6,9.8,659,1,0,0,0,0,42.6,0
TXN100196,CUST4762,2025-06-11 13:41:00,157.8,restaurant,bank_transfer,pos_terminal,in_store,0,41.3,1,13,2,46,1091,93.89,0,0,16.68,12.1,27.0,700,1,0,0,0,0,14.7,0
TXN100197,CUST4646,2025-07-04 10:31:00,144.16,fashion,credit_card,desktop,in_store,0,1.0,1,10,4,40,1887,49.66,7,0,17.98,18.2,30.3,114,2,0,0,0,0,53.0,0
TXN100198,CUST1863,2025-05-08 22:15:00,110.93,grocery,credit_card,mobile,online,0,10.1,0,22,3,28,585,61.26,1,0,15.61,22.4,39.3,624,0,0,0,0,0,1.0,0
TXN100199,CUST3790,2025-01-08 09:42:00,4.58,grocery,debit_card,mobile,online,0,39.5,0,9,2,37,588,15.4,2,0,22.84,8.2,40.8,898,0,0,0,0,1,33.7,0
TXN100200,CUST4312,2025-11-13 19:37:00,19.19,grocery,bank_transfer,desktop,online,1,53.4,1,19,3,37,1263,45.08,1,0,14.79,16.6,26.7,686,0,0,0,0,0,59.3,0
TXN100201,CUST1563,2025-10-04 11:15:00,213.06,restaurant,credit_card,pos_terminal,in_store,0,54.6,1,11,5,49,233,200.61,4,0,22.52,78.9,19.2,255,0,0,0,0,0,18.9,0
TXN100202,CUST2020,2025-05-01 08:05:00,95.56,digital_goods,credit_card,mobile,in_store,1,23.2,1,8,3,20,1348,39.02,1,0,22.76,3.0,1.0,430,1,1,0,0,1,54.0,0
TXN100203,CUST1095,2025-06-12 22:31:00,27.43,fashion,credit_card,desktop,in_store,0,13.8,0,22,3,37,1443,28.34,1,1,30.29,7.0,51.5,196,0,0,1,0,1,12.9,0
TXN100204,CUST2923,2025-02-28 04:45:00,80.22,electronics,credit_card,desktop,atm,0,36.1,0,4,4,42,956,250.57,1,1,9.77,16.4,7.6,620,0,0,0,0,0,10.7,0
TXN100205,CUST2757,2025-03-28 14:18:00,43.35,grocery,credit_card,pos_terminal,in_store,0,19.4,0,14,4,23,635,74.37,0,0,6.77,47.1,8.8,474,0,0,0,0,0,34.9,0
TXN100206,CUST3532,2025-04-28 07:02:00,180.7,restaurant,mobile_wallet,desktop,online,0,12.3,0,7,0,25,675,84.88,2,0,14.81,13.4,24.2,773,0,0,0,0,0,15.8,0
TXN100207,CUST4478,2025-01-08 10:32:00,4.52,grocery,credit_card,pos_terminal,online,0,31.3,0,10,2,35,249,29.01,3,0,10.09,3.9,14.9,599,0,0,0,0,0,1.0,0
TXN100208,CUST3278,2025-08-27 15:51:00,35.05,restaurant,debit_card,mobile,online,0,25.5,0,15,2,22,698,68.1,0,0,21.51,28.7,27.3,1081,0,1,0,0,0,49.8,0
TXN100209,CUST3796,2025-12-27 04:40:00,40.9,fuel,mobile_wallet,mobile,online,0,38.6,0,4,5,32,741,44.92,1,0,7.07,8.0,1.0,958,0,0,0,0,0,23.2,0
TXN100210,CUST2678,2025-05-17 09:57:00,196.75,restaurant,debit_card,desktop,online,0,33.8,0,9,5,30,1262,160.11,1,0,14.51,6.5,14.5,836,2,0,0,0,0,30.8,0
TXN100211,CUST4242,2025-09-09 09:15:00,76.56,gaming,credit_card,desktop,online,0,30.0,0,9,1,45,1128,117.19,1,0,30.1,232.6,35.0,342,0,0,0,1,0,34.3,0
TXN100212,CUST1540,2025-10-22 11:02:00,199.41,fuel,debit_card,pos_terminal,in_store,0,31.7,1,11,2,38,829,57.2,3,1,26.82,25.2,16.5,355,0,1,0,0,0,39.3,0
TXN100213,CUST2059,2025-01-26 16:12:00,64.15,gaming,mobile_wallet,desktop,online,0,13.2,0,16,6,52,1743,58.13,2,0,19.12,16.6,54.7,326,0,0,0,0,0,40.2,0
TXN100214,CUST3572,2025-07-25 18:00:00,7.33,restaurant,credit_card,mobile,online,0,34.7,0,18,4,42,922,25.08,3,0,10.76,6.5,15.4,361,0,0,0,0,0,36.8,0
TXN100215,CUST2183,2025-10-31 19:53:00,66.04,restaurant,credit_card,desktop,online,0,16.6,0,19,4,50,806,39.84,3,2,14.61,21.6,31.2,112,0,0,0,0,0,36.8,0
TXN100216,CUST4910,2025-08-26 00:44:00,60.35,gaming,credit_card,tablet,online,0,12.4,0,0,1,34,1053,71.72,0,0,18.45,1.3,20.5,698,0,1,0,0,0,15.4,0
TXN100217,CUST2722,2025-08-19 23:17:00,55.7,fuel,debit_card,pos_terminal,online,0,17.1,1,23,1,55,292,82.81,2,0,20.42,7.2,19.8,371,0,1,0,0,0,24.1,0
TXN100218,CUST4314,2025-01-03 02:52:00,22.82,restaurant,credit_card,pos_terminal,in_store,0,70.7,1,2,4,23,851,36.31,0,0,28.16,10.9,35.1,741,0,1,0,0,0,12.4,0
TXN100219,CUST4157,2025-07-20 23:36:00,49.75,restaurant,debit_card,mobile,online,0,31.4,0,23,6,18,1379,76.08,2,0,21.09,20.4,55.3,729,0,0,0,0,0,21.4,0
TXN100220,CUST2819,2025-07-30 14:54:00,309.27,fuel,debit_card,desktop,online,0,30.6,0,14,2,33,355,107.66,3,0,24.55,181.3,22.3,825,0,0,0,0,0,43.8,0
TXN100221,CUST3625,2025-04-14 01:08:00,146.14,grocery,credit_card,mobile,in_store,0,56.0,1,1,0,55,334,172.03,2,1,25.88,12.7,51.7,455,0,0,0,0,0,1.0,0
TXN100222,CUST3729,2025-11-07 03:25:00,159.79,grocery,debit_card,mobile,in_store,1,41.7,0,3,4,47,1155,183.09,3,0,15.29,12.2,11.4,398,0,0,0,0,0,19.6,0
TXN100223,CUST3604,2025-08-18 19:18:00,3.71,restaurant,credit_card,mobile,online,0,34.3,0,19,0,30,998,9.8,1,0,9.4,2.2,17.3,723,0,0,0,0,0,16.6,0
TXN100224,CUST2597,2025-10-01 11:01:00,47.62,grocery,debit_card,tablet,in_store,0,22.8,1,11,2,22,859,14.59,1,0,27.85,9.3,18.8,681,0,1,1,0,0,13.9,0
TXN100225,CUST4060,2025-01-12 08:55:00,124.29,grocery,debit_card,pos_terminal,in_store,0,70.7,1,8,6,18,1788,33.01,1,0,26.03,4.7,51.7,634,0,0,0,0,0,22.7,0
TXN100226,CUST3693,2025-09-14 08:50:00,8.58,electronics,debit_card,mobile,online,0,61.9,0,8,6,35,251,15.22,6,0,12.98,12.3,1.0,347,0,0,0,0,0,40.1,0
TXN100227,CUST1795,2025-11-30 17:05:00,60.29,gaming,credit_card,pos_terminal,in_store,0,36.8,1,17,6,29,1115,43.58,0,0,24.41,13.2,39.7,616,1,0,1,0,0,28.2,0
TXN100228,CUST2051,2025-01-20 03:57:00,144.13,gaming,debit_card,mobile,in_store,0,20.0,1,3,0,43,1133,110.73,1,0,24.22,38.7,31.7,454,0,0,1,0,0,34.1,0
TXN100229,CUST2643,2025-08-22 15:13:00,82.69,electronics,debit_card,desktop,online,0,52.0,0,15,4,48,853,70.54,2,0,27.2,72.6,37.7,529,0,0,0,0,1,8.5,0
TXN100230,CUST4627,2025-10-27 17:33:00,24.0,grocery,debit_card,tablet,online,0,62.1,0,17,0,36,890,27.55,2,0,13.69,7.0,15.1,778,1,0,0,0,0,27.3,0
TXN100231,CUST2363,2025-03-01 12:07:00,21.69,restaurant,credit_card,desktop,atm,0,37.4,1,12,5,25,658,23.65,2,1,10.6,8.3,14.8,1097,0,0,0,0,0,52.6,0
TXN100232,CUST4869,2025-03-24 14:48:00,23.89,restaurant,credit_card,mobile,atm,0,39.0,0,14,0,40,999,19.92,0,0,21.71,9.5,24.5,548,0,1,0,0,0,31.0,0
TXN100233,CUST2981,2025-11-21 14:53:00,30.28,grocery,debit_card,pos_terminal,in_store,0,24.2,1,14,4,51,1519,19.33,0,0,17.67,25.3,13.4,423,0,1,0,0,0,22.7,0
TXN100234,CUST2354,2025-05-22 08:50:00,20.67,grocery,credit_card,desktop,online,0,1.0,0,8,3,40,761,26.74,1,0,10.59,1.3,36.1,200,2,0,0,0,0,19.2,0
TXN100235,CUST2663,2025-10-27 14:13:00,320.33,fuel,debit_card,pos_terminal,in_store,0,51.1,1,14,0,36,1254,105.27,0,0,20.29,3.6,17.9,407,1,0,0,0,0,21.4,0
TXN100236,CUST2529,2025-08-30 07:49:00,180.42,restaurant,debit_card,pos_terminal,in_store,0,33.9,1,7,5,27,446,50.92,0,0,26.69,28.2,66.6,392,0,0,0,0,0,30.7,0
TXN100237,CUST3038,2025-07-26 12:31:00,73.22,restaurant,credit_card,pos_terminal,in_store,0,25.6,1,12,5,50,2297,39.22,4,0,23.53,13.1,19.2,1581,0,0,0,1,0,35.7,0
TXN100238,CUST4419,2025-09-23 01:28:00,10.22,fuel,credit_card,mobile,online,0,34.5,0,1,1,40,1129,16.72,3,0,11.23,15.6,16.3,403,1,0,0,0,0,2.8,0
TXN100239,CUST2496,2025-05-24 17:54:00,187.67,restaurant,debit_card,pos_terminal,atm,0,42.0,0,17,5,35,1005,84.45,3,1,21.87,11.2,34.3,861,0,0,0,0,0,17.7,0
TXN100240,CUST4302,2025-10-01 08:50:00,41.28,grocery,debit_card,pos_terminal,online,0,31.2,0,8,2,32,638,50.41,1,0,8.65,18.3,10.0,363,1,0,0,0,0,35.1,0
TXN100241,CUST3237,2025-07-19 03:48:00,5.06,grocery,debit_card,mobile,online,0,41.9,0,3,5,38,1718,18.89,2,0,8.56,6.4,6.6,732,1,0,0,0,0,33.1,0
TXN100242,CUST4296,2025-08-29 06:08:00,104.3,gaming,mobile_wallet,pos_terminal,online,0,32.6,0,6,4,19,915,61.46,1,0,15.82,15.0,30.7,403,0,0,0,0,0,17.7,0
TXN100243,CUST2408,2025-12-24 14:02:00,104.94,restaurant,debit_card,tablet,online,0,61.1,0,14,2,18,1127,36.12,2,0,39.37,24.4,27.2,511,0,1,0,1,0,8.1,0
TXN100244,CUST2400,2025-10-28 13:29:00,20.94,gaming,credit_card,tablet,online,0,40.2,0,13,1,29,829,45.84,4,0,21.27,5.7,50.0,397,0,0,0,0,0,25.9,0
TXN100245,CUST2306,2025-10-28 05:31:00,7.51,digital_goods,debit_card,mobile,atm,0,41.8,0,5,1,45,542,13.28,2,0,10.74,3.7,15.3,405,2,0,0,0,0,27.5,0
TXN100246,CUST3680,2025-07-26 16:25:00,150.34,restaurant,credit_card,mobile,in_store,0,27.8,1,16,5,28,642,60.36,1,0,26.74,67.2,27.0,540,1,1,0,0,0,28.6,0
TXN100247,CUST3675,2025-06-07 08:17:00,39.97,fuel,credit_card,desktop,online,0,26.9,0,8,5,36,1102,59.26,4,1,23.67,3.2,63.9,214,0,0,0,0,0,32.9,0
TXN100248,CUST1972,2025-08-21 01:52:00,211.93,grocery,mobile_wallet,mobile,in_store,0,19.5,1,1,3,40,1448,77.88,3,1,17.46,11.9,24.5,1092,0,0,0,0,0,1.0,0
TXN100249,CUST2768,2025-12-24 11:31:00,10.76,grocery,debit_card,mobile,online,0,68.9,0,11,2,33,2058,19.26,2,0,17.91,53.4,2.6,704,4,0,0,0,1,10.6,0
TXN100250,CUST2282,2025-05-08 17:51:00,31.51,restaurant,debit_card,mobile,in_store,0,11.2,1,17,3,18,403,45.13,5,0,10.43,16.9,15.2,332,0,0,0,0,0,36.3,0
TXN100251,CUST4430,2025-04-09 09:08:00,93.98,grocery,mobile_wallet,pos_terminal,online,0,63.3,0,9,2,42,428,51.95,1,0,20.77,6.6,5.7,413,1,0,1,0,0,43.7,0
TXN100252,CUST1709,2025-11-12 04:45:00,25.29,grocery,credit_card,desktop,atm,0,43.0,0,4,2,64,295,75.09,2,0,14.57,8.8,27.5,805,0,0,0,0,0,25.5,0
TXN100253,CUST2479,2025-10-14 21:46:00,24.8,restaurant,credit_card,desktop,online,0,22.0,0,21,1,23,1531,11.61,0,0,8.53,8.4,19.9,1364,0,0,0,0,0,41.2,0
TXN100254,CUST2434,2025-05-05 07:42:00,48.62,restaurant,credit_card,pos_terminal,in_store,0,47.5,0,7,0,48,794,37.02,1,0,22.44,11.8,1.0,303,0,0,1,0,1,40.9,0
TXN100255,CUST1648,2025-07-15 00:31:00,133.16,grocery,credit_card,mobile,online,0,33.1,1,0,1,18,1274,48.61,0,0,12.51,5.9,17.7,1050,1,0,0,0,0,1.0,0
TXN100256,CUST1317,2025-11-06 18:09:00,15.94,restaurant,credit_card,mobile,atm,0,1.0,0,18,3,49,222,50.84,1,0,21.64,33.2,46.3,951,0,0,1,0,0,19.5,0
TXN100257,CUST4748,2025-03-27 02:20:00,23.57,grocery,mobile_wallet,mobile,in_store,1,50.5,1,2,3,18,772,6.99,4,0,10.44,10.9,1.0,399,1,0,0,0,0,16.1,0
TXN100258,CUST4296,2025-07-16 11:02:00,54.32,electronics,mobile_wallet,pos_terminal,online,0,13.4,0,11,2,38,555,22.92,4,0,14.75,3.2,33.0,608,0,0,0,0,0,1.0,0
TXN100259,CUST4890,2025-02-02 13:41:00,29.7,fuel,debit_card,desktop,online,0,14.0,0,13,6,37,732,30.48,3,0,10.53,19.0,20.7,512,0,0,0,0,0,24.3,0
TXN100260,CUST2257,2025-11-28 01:28:00,85.35,restaurant,debit_card,desktop,in_store,0,54.6,1,1,4,47,1591,28.2,5,0,17.5,5.6,17.1,1794,0,0,0,0,0,52.7,0
TXN100261,CUST1683,2025-09-12 04:56:00,10.57,grocery,credit_card,tablet,in_store,0,1.0,1,4,4,49,661,39.11,1,0,14.65,34.4,50.9,1142,0,0,0,0,0,10.4,0
TXN100262,CUST1663,2025-12-07 03:58:00,11.2,electronics,debit_card,mobile,online,0,1.0,0,3,6,34,948,14.1,6,0,17.78,20.0,48.5,465,0,0,0,0,0,39.4,0
TXN100263,CUST2998,2025-10-02 23:51:00,9.48,grocery,credit_card,tablet,online,0,23.1,0,23,3,30,1837,21.42,4,0,9.19,10.4,10.9,415,0,0,0,0,0,43.8,0
TXN100264,CUST4898,2025-12-16 16:08:00,36.65,digital_goods,credit_card,mobile,online,0,54.2,0,16,1,31,153,16.98,1,0,8.72,3.1,1.0,617,0,0,0,0,0,48.6,0
TXN100265,CUST4445,2025-12-27 12:29:00,22.32,fuel,credit_card,mobile,in_store,0,37.4,1,12,5,34,516,56.52,1,0,13.55,9.5,29.6,592,1,0,0,0,0,1.0,0
TXN100266,CUST4743,2025-06-25 16:30:00,55.89,fashion,debit_card,mobile,atm,0,35.4,0,16,2,39,792,22.63,0,0,14.35,8.6,1.0,231,0,0,1,0,0,22.8,0
TXN100267,CUST2631,2025-07-14 23:19:00,474.47,grocery,credit_card,mobile,in_store,1,4.2,1,23,0,40,1035,152.18,1,0,27.13,4.6,46.0,553,0,0,0,0,0,2.3,0
TXN100268,CUST2495,2025-01-16 20:38:00,4.79,gaming,credit_card,mobile,online,0,36.6,0,20,3,31,550,6.44,4,0,18.21,28.8,39.6,458,0,0,0,0,0,39.4,0
TXN100269,CUST4304,2025-07-30 07:52:00,92.15,fuel,debit_card,mobile,in_store,0,4.5,1,7,2,43,1321,39.7,2,0,15.87,12.2,42.9,363,0,0,0,0,0,27.7,0
TXN100270,CUST4763,2025-08-07 17:02:00,61.02,restaurant,debit_card,pos_terminal,online,0,46.3,0,17,3,44,1964,57.87,2,0,14.99,11.3,23.1,264,0,0,0,0,0,34.0,0
TXN100271,CUST2136,2025-11-20 14:32:00,18.98,electronics,credit_card,mobile,in_store,1,43.4,1,14,3,64,448,17.25,0,0,16.06,2.9,40.9,279,0,0,0,0,0,44.3,0
